,Issue_id,Duplicated_issue,Title,Description
13,1862.0,,"['drag', 'delete']","['delete', 'navigator', 'doesnt', 'refresh', 'copymove', 'toggle', 'windows', 'eclipse', 'control', 'invest', 'refresh', 'problem', 'refresh', 'windows', 'actually', 'delete', 'source', 'deletion', 'notification', 'follow', 'swtlinux', 'inconsistent', 'copymove', 'modifier', 'general', 'problem', 'refresh', 'happen', 'swtwinnt', 'information', 'action', 'require']"
14,1864.0,,"['prefereces', 'preference', 'restart']","['eclipse', 'provide', 'preference', 'control', 'persist', 'openclose', 'resourcesfiles', 'session', 'couple', 'eclipse', 'choose', 'restart', 'eclipse', 'desktop', 'previously', 'automatically', 'reopen', 'session', 'choose', 'option', 'shutdown', 'eclipse', 'automactically', 'reopen', 'startup', 'easier']"
15,1892.0,,"['standard', 'components', 'double', 'refresh']","['builder', 'update', 'noticeable', 'vertical', 'scroll', 'shrink', 'verify']"
16,1893.0,,"['compare', 'viewer', 'doesnt', 'scroll']","['compare', 'viewer', 'scroll', 'scroll', 'scroll', 'cursor', 'active', 'editor', 'reveal', 'example', 'doesnt', 'contain', 'delimiter', 'textviewer', 'problem', 'swtall', 'doesnt', 'horizontal', 'scrollbar', 'account', 'workaround']"
17,1896.0,,"['workbench', 'iworkbenchpart', 'dispose', 'call', 'gaufoo']","['widget', 'dispose', 'method', 'suppose', 'overriden', 'native', 'resources', 'possible', 'remember', 'resource', 'control', 'control', 'getcontrol', 'controlgetmenu', 'widget', 'dispose', 'method', 'widgets', 'dispose', 'inconsistent', 'dispose', 'dispose', 'widget', 'workbenchpart', 'control', 'factory', 'creation', 'control', 'workbench', 'dispose', 'mechanism', 'dispose', 'control', 'dispose', 'signal', 'lifecycle', 'similar', 'viewer', 'viewer', 'expect', 'control', 'dispose', 'perform', 'cleanup', 'require', 'particular', 'scenario', 'control', 'dispose', 'control', 'dispose', 'automatically', 'update', 'javadoc', 'iworkbenchpart', 'clarify', 'implementor', 'safely', 'reference', 'control', 'create', 'control', 'dispose', 'composite', 'define', 'dispose', 'listener', 'control', 'resources', 'require', 'invoke', 'method', 'dispose', 'control', 'method', 'codedisposecode', 'signal', 'lifecycle', 'dispose', 'control', 'dispose', 'different', 'control', 'change', 'policy', 'dispose', 'policy', 'reopen', 'previous', 'things', 'address', 'action', 'dispose', 'automatically', 'problem', 'dispose', 'events', 'control', 'dispose', 'dispose', 'lifecycle', 'widget', 'public', 'dispose', 'releasechild', 'typically', 'override', 'composite', 'releasewidget', 'destroywidget', 'releasewidget', 'sendevent', 'dispose', 'eventtable', 'notice', 'lifecycle', 'widget', 'actually', 'dispose', 'accord', 'acceptable', 'dispose', 'rrequired', 'events', 'result', 'action', 'implement', 'control', 'standard', 'lifecycle', 'change', 'lifecycle', 'clarify', 'listeners', 'internal', 'control', 'dispose', 'widgets', 'create', 'purpose', 'dispose', 'reference', 'resource', 'purpose', 'dispose', 'resources', 'envolves', 'current', 'implementation', 'control', 'methods', 'control', 'directly', 'control', 'control', 'create', 'definitly', 'dispose', 'access', 'confuse', 'dispose', 'implementation', 'expect', 'dispose', 'control', 'method', 'signal', 'lifecycle', 'prefer', 'introduction', 'method', 'everybody', 'dispose', 'extraneous', 'confuse', 'change', 'consider']"
18,1910.0,,"['preferenceopen', 'workbench', 'window']","['preferences', 'workbench', 'window', 'program', 'perspective', 'window', 'revist', 'exactly', 'preference']"
19,1914.0,,"['invoke', 'rename']","['brainwash', 'windows', 'explorer', 'rename', 'navigator']"
20,1919.0,,"['perspective', 'button', 'gcdbfq']","['second', 'button', 'vertical', 'toolbar', 'window', 'default', 'perspective', 'theres', 'concept', 'default', 'perspective', 'tooltip', 'window', 'resource', 'perspective']"
21,1922.0,,"['standard', 'components', 'wizards', 'gcdxkt']","['newsgroup', 'wizards', 'truncate', 'meaningful', 'information', 'example', 'libaraies', 'project', 'verify', 'property', 'problem', 'property', 'horizontal', 'scroll', 'render', 'external', 'foojar', 'vscroll', 'doesnt', 'render', 'entries', 'horizontal', 'scroll', 'itpjuiall', 'javabuildpath', 'properties', 'dialog', 'horizontal', 'scroll', 'specify', 'hscroll', 'instead', 'vscroll']"
22,1924.0,,"['dialogs', 'dialogs', 'resizeble', 'gealps']","['dialogs', 'resizeble', 'resizeble', 'windows']"
23,1932.0,,"['usability', 'exist', 'perspectives']","['appreciate', 'inside', 'perspective', 'window', 'currently', 'perspectives', 'choose', 'current', 'perspective']"
24,1941.0,,"['workbench', 'meaningful']","['workbench', 'format', 'perspective', 'eclipse', 'workbench', 'perspective', 'define', 'information', 'important', 'window', 'productname', 'perspective', 'similar', 'justification', 'workbench', 'default', 'perspective', 'workspace', 'resource', 'perspective', 'resource', 'eclipse', 'workbench', 'create', 'project', 'navigator', 'select', 'invoke', 'window', 'resource', 'window', 'select', 'project', 'important', 'feature', 'scoping', 'increase', 'scalability', 'project', 'window', 'resource', 'eclipse', 'workbench', 'window', 'select', 'second', 'project', 'invoke', 'window', 'resource', 'window', 'windows', 'caption', 'clearly', 'present', 'different', 'information', 'useless', 'problem', 'create', 'single', 'window', 'resolve', 'workspace', 'resource', 'perspective', 'project', 'resource', 'perspective', 'project', 'resource', 'perspective', 'element', 'change', 'format', 'distinguish', 'information', 'distinguish', 'windows', 'windows', 'product', 'distinguishable', 'proposal']"
25,1951.0,,"['shortcut', 'button']","['shortcut', 'button', 'window', 'window', 'replace', 'perspective', 'replace', 'perspective', 'current', 'perspective', 'current', 'perspective', 'window']"
26,1952.0,,"['replace', 'button', 'confuse']","['window', 'current', 'window', 'replace', 'button', 'shortcut', 'perspective', 'create', 'default', 'perspective', 'indication', 'default', 'perspective', 'default', 'perspective', 'action', 'select', 'unclear', 'happen', 'button', 'suggestion', 'default', 'perspective', 'display', 'usability', 'suggestion']"
27,1953.0,,"['current', 'perspective', 'clearly', 'define']","['resource', 'perspective', 'delete', 'navigator', 'invoke', 'perspective', 'current', 'layout', 'perspective', 'replace', 'notice', 'current', 'perspective', 'visible', 'suggestion', 'current', 'perspective', 'normally']"
28,1954.0,,"['correspond', 'windows', 'choice']","['create', 'navigator', 'regular', 'background', 'transparent', 'editor', 'inactive', 'differ', 'slightly', 'inactive', 'create', 'windows', 'explorer', 'wordpad', 'different', 'create', 'lookup', 'windows']"
29,1981.0,,"['switch', 'perspectives']","['current', 'perspective', 'options', 'perspectives', 'window', 'switch', 'support', 'perspective', 'persist', 'multiple', 'visible', 'easier']"
30,1988.0,,"['close', 'navigator']","['navigator', 'detach', 'window', 'select', 'window', 'happen', 'wmkeyfirst', 'message', 'process', 'traverseescape', 'control', 'default', 'behaviour', 'control', 'parent', 'traversal', 'listener', 'control', 'arbitrary', 'create', 'parent', 'detachedwindows', 'constructor', 'detach', 'window', 'separate', 'window', 'workbench', 'window', 'minimize', 'workbench', 'window', 'minimize', 'disable', 'candidate']"
31,1995.0,,"['standard', 'components', 'scroll', 'navigator']","['regression', 'autoscrolling', 'operations', 'navigator', 'doesnt', 'latest', 'autoscroll', 'supply']"
32,2000.0,,"['perspective', 'layout', 'question']","['current', 'layout', 'perspective', 'little', 'entries', 'project', 'buildrebuild', 'window', 'preferences', 'organization', 'better', 'select', 'perspective', 'window', 'perspectives', 'simply', 'appear', 'window', 'layouts', 'window', 'different', 'subitems', 'windowshow', 'toolbar', 'options', 'available', 'dislike', 'indirect', 'general', 'generic', 'elements', 'default', 'elements', 'reachable', 'perspective', 'currently', 'action', 'workbench', 'feedback']"
33,2004.0,,"['assertion', 'fail', 'rename', 'project', 'navigator', 'gdexrc']","['rename', 'project', 'navigator', 'exception', 'assertion', 'information', 'determine', 'problem', 'reproduce', 'reproduce']"
34,2006.0,,"['dialog', 'remember', 'expand']","['choose', 'perspective', 'expand', 'choose', 'navigator', 'choose', 'perspective', 'category', 'longer', 'expand', 'multiple', 'category', 'expand', 'categories']"
35,2012.0,,"['navigator', 'reveal', 'strategy', 'unclear', 'browse', 'project']","['workspace', 'select', 'orgeclipsejdtui', 'package', 'package', 'toolbar', 'observe', 'source', 'folder', 'eclipse', 'reveal', 'control', 'behaviour', 'advise', 'status', 'control', 'revive', 'navigator', 'navigator', 'remove', 'package']"
36,2024.0,,"['viewers', 'flicker', 'inspect']","['inspect', 'expression', 'flicker', 'redraws', 'quickly', 'critical', 'problem', 'thread', 'suspend', 'switch', 'perspective', 'unsetting', 'switch', 'perspective', 'preference', 'eliminate', 'flicker', 'debugevents', 'debugview', 'change', 'problem', 'reproduce', 'launch', 'simple', 'program', 'breakpoint', 'breakpoint', 'variable', 'rightclick', 'inspect', 'carefully', 'debugview', 'notice', 'flicker', 'breakpoint', 'boolean', 'removeall', 'breakpoint', 'jdithread', 'debugview', 'second', 'jdistackframe', 'debugview', 'entirely', 'source', 'flicker', 'entire', 'remove', 'subtree', 'jdithread', 'refresh', 'advice', 'flicker', 'choose', 'display', 'instead', 'inspect', 'debugger', 'viewer', 'breakpoints', 'outline', 'refresh', 'thread', 'change', 'selection', 'selection', 'thread', 'refresh', 'thread', 'thread', 'selection', 'refresh', 'thread', 'thread', 'selection', 'runnablerun', 'refresh', 'thread', 'thread', 'selection', 'selection', 'runnablerun', 'refresh', 'thread', 'selection', 'refresh', 'thread', 'selection', 'runnablerun', 'refresh', 'thread', 'selection', 'strange', 'multiple', 'suspend', 'refresh', 'notice', 'resume', 'return', 'thread', 'suspend', 'sequence', 'refresh', 'selection', 'select', 'replace', 'different', 'jdiframe', 'instance', 'compare', 'viewer', 'preserve', 'refresh', 'refresh', 'selection', 'change', 'thread', 'flicker', 'combination', 'refresh', 'selection', 'change', 'selection', 'thread', 'viewer', 'flicker', 'noticeable', 'change', 'simply', 'refresh', 'select', 'select', 'thread', 'multiple', 'refresh', 'inefficient', 'flicker', 'treeviewer', 'change', 'necessary', 'indicate', 'refresh', 'variables', 'inspect', 'viewers', 'multiple', 'multiple', 'suspend', 'process', 'resume', 'thread', 'suspend', 'selection', 'select', 'replace', 'different', 'jdiframe', 'instance', 'compare', 'leapfrog', 'debugger', 'compare', 'change', 'explain', 'flicker', 'thread', 'target']"
37,2032.0,,"['tooltip', 'perspective', 'shortcut', 'complete']","['project', 'folder', 'folder', 'perspective', 'result', 'perspective', 'button', 'notice', 'tooltip', 'projectfolder', 'tooltip', 'folder', 'perspective', 'useful', 'projectfolder', 'perspective']"
38,2033.0,,"['resource', 'window']","['perspective', 'window', 'project', 'package', 'resource', 'windows', 'multiple', 'windows', 'windows', 'exactly']"
39,2037.0,,"['navigator', 'bookmark', 'context', 'navigator']","['bookmark', 'option', 'navigator', 'context', 'doesnt', 'access', 'bookmark', 'resource', 'theres', 'indicator', 'problem']"
40,2040.0,,"['workbench', 'share']","['different', 'workbench', 'platform', 'provide', 'consistent', 'navigator', 'search', 'result', 'compar', 'editors', 'adapters', 'navigator', 'package', 'adapters']"
41,2042.0,,"['severe', 'perspective']","['window', 'preferences', 'perspectives', 'switch', 'perspective', 'perspective', 'outline', 'navigator', 'package', 'repositories', 'complete', 'project', 'project', 'suddenly', 'resource', 'perspective', 'project', 'modify', 'perspective', 'severe']"
42,2044.0,,"['window', 'gdtosy']","['invoke', 'window', 'preferences', 'workbench', 'change', 'perspective', 'replace', 'current', 'create', 'project', 'workbench', 'problem', 'window', 'create', 'window', 'impossible', 'multitask', 'product', 'information']"
43,2045.0,,"['change', 'perspective']","['invoke', 'window', 'preferences', 'workbench', 'change', 'perspective', 'window', 'create', 'project', 'workbench', 'project', 'resource', 'perspective', 'problem', 'resource', 'perspective', 'replace', 'current', 'perspective', 'layout', 'instance', 'possible', 'rearrange', 'current', 'layout', 'perspective', 'window', 'complete', 'context']"
44,2050.0,,"['position', 'settings', 'update', 'immediately']","['modify', 'preferences', 'position', 'effect', 'onscreen', 'reopen', 'reproduce', 'eclipse', 'create', 'folder', 'number', 'window', 'preferences', 'toggle', 'workbence', 'position', 'onscreen', 'previous', 'position', 'create', 'folder', 'number', 'position']"
45,2070.0,,"['perspectives', 'perspective']","['reason', 'perspectives', 'window', 'bothersome', 'information', 'contexts', 'forget', 'perspective', 'window', 'ability', 'perspective', 'desktop', 'situation']"
46,2073.0,,"['editor', 'repaint', 'properly', 'scroll']","['scroll', 'select', 'altcopyright', 'shiftend', 'shiftleft', 'copyright', 'reserve', 'repaint', 'properly', 'repaint', 'appear', 'reserve', 'border', 'height', 'scrollbars', 'reserve', 'border', 'height', 'widtha', 'srcngibmcpygif', 'altcopyright', 'reserve', 'border', 'height', 'widtha', 'horizontal', 'scroll', 'problem', 'screen', 'probably', 'sensitive', 'screen', 'layout', 'perspective', 'screen', 'window', 'maximize', 'navigator']"
47,2076.0,,"['field', 'truncate']","['rename', 'refactorrename', 'roundeventjava', 'visible', 'jfaceworkbench', 'problem', 'navigator', 'select', 'resize', 'scroll', 'navigator', 'rename', 'rename', 'editor', 'bigger', 'webbrowserm', 'windows', 'explorer', 'exactly', 'problem', 'create', 'swttext', 'navigator', 'parent', 'bigger', 'navigator']"
48,2103.0,,"['preference', 'option', 'detach', 'windows', 'allways']","['choose', 'detach', 'windows', 'allways']"
49,2105.0,,"['move', 'detach', 'window', 'confuse']","['second', 'operation', 'impression', 'window', 'actualy']"
50,2108.0,,"['navigator', 'navigator']","['resource', 'navigator', 'package']"
51,2111.0,,"['workbench', 'preferences', 'accelerator']","['window', 'preferences', 'workbench', 'select', 'window', 'options', 'accelerator', 'choice', 'widget']"
52,2117.0,,"['detach', 'window']","['resource', 'perspective', 'bookmark', 'navigator', 'detach', 'window', 'detach', 'window', 'workbench', 'window', 'anymore', 'bookmark', 'instead', 'bookmark', 'folder', 'perspectiveshow', 'navigator']"
53,2120.0,,"['persist', 'sessions']","['workbench', 'notice', 'appear', 'shutdown', 'workbench', 'restart', 'notice', 'appear', 'persist', 'sessions', 'implementation', 'underlie', 'resource', 'ieditorinput', 'resource']"
54,2123.0,,"['select', 'adject', 'elements', 'package', 'navigator']","['normally', 'select', 'adjacent', 'elements', 'package', 'navigator', 'window', 'choose', 'element', 'keyboard', 'element', 'notice', 'doesnt', 'highlight', 'elements', 'deselects', 'previous', 'select', 'characteristic', 'select', 'element', 'notice', 'windows', 'explorer', 'shiftselect', 'doesnt', 'navigator']"
55,2138.0,,"['resource', 'dialog']","['resource', 'dialog', 'navigator']"
56,2149.0,,"['create', 'delete', 'sluggish']","['create', 'button', 'couple', 'second', 'complete', 'select', 'delete', 'button', 'longer', 'complete', 'refresh', 'noticeable', 'autobuild', 'builder', 'activity', 'perspective', 'perspective', 'window', 'perspectives', 'resource', 'perspective', 'faster', 'sluggish', 'delete', 'suspect', 'process', 'package', 'navigator', 'package', 'problem']"
57,2152.0,,"['action', 'perspective']","['perspective', 'dialog', 'current', 'perspective']"
58,2155.0,,"['project', 'reference', 'preference']","['better', 'widget', 'horizontal', 'createcontrol', 'preferencepage', 'layout', 'createcontrol']"
59,2156.0,,"['package', 'search']","['project', 'package', 'editor', 'outline', 'select', 'package', 'outline', 'invoke', 'declarations', 'workspace', 'result', 'search', 'appear', 'package', 'select', 'package', 'search', 'invoke', 'result', 'happen', 'expect', 'result', 'package', 'folder', 'create', 'editor']"
60,2159.0,,['behavior'],"['detach', 'window', 'properties', 'properties', 'notice', 'cursor', 'attach']"
61,2160.0,,"['detach', 'window', 'cause', 'unzoom']","['navigator', 'detach', 'window', 'detach', 'window', 'notice', 'unzoomed']"
62,2163.0,,"['inputdialog', 'scroll', 'default']","['create', 'inputdialog', 'default', 'appear', 'scroll', 'screen', 'selectall', 'inputdialog', 'scroll', 'cursor', 'catchuprelease', 'dialog', 'release', 'comment', 'provide', 'default', 'comment', 'halfscrolled', 'truncate']"
63,2170.0,,"['detach', 'window', 'shrink']","['resize', 'detach', 'window', 'shrink', 'notice', 'shrink', 'shrinkage', 'window', 'control', 'button']"
64,2171.0,,"['unexpected', 'content', 'behavior']","['action', 'follow', 'scenarios', 'context', 'unexpected', 'position', 'scenario', 'folder', 'navigator', 'change', 'active', 'viewpart', 'thumbnail', 'scenario', 'pagedesigner', 'switch', 'sourceview', 'cursor', 'workbench', 'window', 'expect', 'appear', 'select', 'object']"
65,2178.0,,"['select', 'hierarchy']","['hierarchy', 'hierarchy', 'select', 'control', 'result', 'impossible', 'select', 'subtree', 'select', 'control', 'observation', 'control', 'border', 'selection', 'problem', 'element', 'select', 'viewer', 'background', 'selection', 'visible', 'refresh', 'hierarhcy', 'change', 'change', 'viewers', 'refresh', 'viewer', 'hierarchy', 'select', 'different', 'package', 'choose', 'hierarchy', 'reproduce', 'hierarchy', 'topdown', 'bottomup', 'encounter', 'updatechildren', 'selection', 'previously']"
66,2179.0,,"['outline', 'navigator']","['navigator', 'select', 'different', 'editor', 'selection', 'navigator', 'change', 'select', 'method', 'outline', 'editor', 'scroll', 'select', 'method', 'selection', 'navigator', 'change']"
67,2191.0,,['window'],"['preferences', 'change', 'perspective', 'window', 'current', 'window', 'invoke', 'perspective', 'result', 'window', 'current', 'window', 'perspective', 'appear', 'current', 'window', 'novice', 'repopulate', 'window', 'usable']"
68,2193.0,,"['longer', 'need']","['longer', 'newwizardmenu', 'navigator', 'package', 'delete']"
69,2198.0,,"['animation', 'columns', 'resize', 'open']","['workbench', 'resource', 'perspective', 'notice', 'columns', 'scroll', 'prefer', 'reopen', 'effect', 'columns', 'resize', 'horrid', 'machine']"
70,2199.0,,"['property', 'incorrectly']","['select', 'resource', 'choose', 'properties', 'notice', 'gradient', 'follow']"
71,2202.0,,"['mnemonic', 'perspective']","['navigator', 'perspective', 'mnemonic', 'perspective']"
72,2205.0,,"['folder', 'preserve', 'geahvy']","['arrange', 'perspective', 'follow', 'folder', 'hierarchy', 'package', 'middle', 'editor', 'folder', 'outline', 'package', 'perspective', 'window', 'result', 'folder', 'package', 'hierarchy', 'middle', 'editor', 'folder', 'outline']"
73,2208.0,,"['severe', 'difficult', 'try']","['change', 'filesystem', 'eclipse', 'dialog', 'problems', 'editor', 'change', 'synchronization', 'happen', 'synchronization', 'anymore', 'doesnt', 'rectify', 'situation', 'novice', 'suppose', 'refresh', 'necessary', 'theres', 'content', 'editor', 'refresh', 'disadvantage', 'refresh', 'person', 'operation', 'refresh', 'resource', 'change', 'operation', 'desktop', 'editor', 'delete', 'modify', 'delete', 'accord', 'rodrigo', 'involve', 'localrefresh', 'localrefresh', 'refresh', 'builders']"
74,2210.0,,"['editors', 'visible', 'gealiz']","['editor', 'resource', 'perspective', 'currently', 'editor', 'visible', 'resources', 'expand', 'resource', 'navigator', 'editor', 'visible', 'layout', 'control']"
75,2211.0,,"['inconsistent', 'behavior', 'drag', 'gealkl']","['resource', 'perspective', 'navigator', 'cursor', 'original', 'change', 'result', 'detach', 'cursor', 'appear', 'impossible', 'cancel', 'originally', 'release', 'cursor', 'detach', 'window', 'appear', 'gesture', 'restore', 'original', 'navigator', 'create', 'folder', 'navigator', 'cursor', 'original', 'change', 'result', 'cursor', 'appear', 'action', 'scenario', 'frustrate', 'inconsistent', 'treatment', 'similar', 'motion', 'feature', 'strive', 'enable', 'cancel']"
76,2219.0,,"['refresh', 'rename']","['refresh', 'select', 'refresh', 'workspace', 'selection', 'repositories', 'integrate', 'confusion', 'refresh', 'repository', 'catchup', 'release']"
77,2240.0,,"['unzoom', 'occur', 'select', 'navigator', 'geasof']","['happen', 'happen', 'navigator', 'maximize', 'navigator', 'navigator', 'result', 'navigator', 'restore', 'original', 'remain']"
78,2246.0,,"['navigator', 'suggest', 'order', 'possible', 'geauig']","['navigator', 'horizontal', 'suggest', 'navigator', 'elements', 'matter', 'package', 'windows', 'explorer']"
79,2251.0,,"['navigator', 'cancel', 'rename', 'conflict', 'change', 'selection', 'geavig']","['project', 'folder', 'rename', 'overwrite', 'prompt', 'change', 'selection', 'selection', 'navigator', 'active', 'regain', 'properly', 'cancel', 'editor', 'overwrite', 'prompt', 'navigator', 'resource', 'rename', 'change', 'overwrite', 'prompt', 'change', 'selection', 'problem', 'change', 'selection', 'indepedent', 'result', 'operation', 'complete']"
80,2255.0,,"['refresh', 'dialog', 'progress', 'start']","['goodsized', 'workspace', 'selection', 'navigator', 'choose', 'refresh', 'progress', 'dialog', 'halfway', 'completion', 'refresh', 'eclipse', 'project', 'progress']"
81,2261.0,,"['editor', 'usability', 'editors', 'difficult', 'manage', 'gefrtu']","['managment', 'multiple', 'editors', 'severe', 'usability', 'problem', 'common', 'practice', 'editors', 'periodically', 'proposals', 'address', 'repeat', 'problem', 'reconsider']"
82,2278.0,,"['couple', 'horizontal', 'scroll', 'compare', 'browser', 'gejnho']","['compare', 'differences', 'browser', 'permit', 'couple', 'vertical', 'scroll', 'couple', 'horizontal', 'scroll']"
83,2284.0,,"['eclipse', 'bright', 'pixels', 'corner', 'gelfkf']","['eclipse', 'window', 'bright', 'pixels', 'corner']"
84,2288.0,,"['perspective', 'customize', 'bring', 'wizard', 'layout', 'geleym']","['choose', 'perspective', 'customize', 'wizard', 'layout', 'cklick', 'checkbox', 'background', 'select', 'action', 'select', 'improvement']"
85,2306.0,,"['propertiesview', 'properties', 'update']","['properties', 'testtxt', 'notice', 'properties', 'update', 'modify', 'properties', 'update', 'reselect', 'navigator', 'properties', 'update', 'duplicate']"
86,2309.0,,"['move', 'different', 'reveal']","['resource', 'perspective', 'bookmarks', 'appear', 'navigator', 'repositories', 'bookmarks', 'navigator', 'reveal', 'bookmarks', 'outline', 'repositories', 'reveal', 'surprise', 'different', 'reveal']"
87,2313.0,,"['perspectives', 'additional', 'perspectives', 'layout']","['change', 'layout', 'perspective', 'expect', 'perspective', 'layout', 'change', 'perspective', 'option', 'window', 'rearrange', 'debugger', 'perspective', 'doesnt', 'remember', 'window']"
88,2314.0,,"['drag', 'separator', 'detach', 'gentnr']","['resource', 'perspective', 'outline', 'navigator', 'separator', 'editors', 'detach', 'editors', 'instead', 'desire', 'effect', 'cursor', 'strange', 'nonlinearity']"
89,2318.0,,"['hierarchy', 'resize']","['jresdk', 'duplicate', 'eclipse', 'perspective', 'project', 'myclass', 'outline', 'hierarchy', 'double', 'entire', 'desktop', 'myclass', 'shrink', 'original', 'sizelocation', 'happen', 'select', 'hierarchy', 'problem', 'critical', 'problem', 'reveal', 'element', 'editor', 'problem', 'package', 'navigator', 'desktop']"
90,2339.0,,"['project', 'navigator', 'context', 'package']","['rightclick', 'project', 'package', 'notice', 'openclose', 'project', 'menuitems', 'appear', 'project', 'navigator', 'notice', 'menuitems', 'appear']"
91,2344.0,,"['selection', 'service']","['selection', 'service', 'windows', 'dispose', 'isvdoc']"
92,2346.0,,"['workbench', 'examples']","['examples', 'require', 'workbench', 'runnables', 'package', 'launcher']"
